label,text;
"kaget,""marcus aurelius berkata: dalam meditations, marcus aurelius menulis: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam""";
"jijik,""kata marcus aurelius: kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan""";
"cape,""penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan. itulah nasihat marcus aurelius""";
"marah,""pertahankan daftar di hadapan pikiranmu tentang mereka yang terbakar kemarahan dan kekecewaan terhadap sesuatu, bahkan yang paling terkenal karena kesuksesan, kemalangan, perbuatan jahat, atau prestasi istimewa apa pun. kemudian tanyakan pada dirimu sendiri, bagaimana hasilnya? asap dan debu, materi dongeng sederhana yang berusaha menjadi legenda. itulah nasihat marcus aurelius.""";
jijik,marcus aurelius berkata: itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan;
"marah,""peringatan marcus aurelius: pertahankan daftar di hadapan pikiranmu tentang mereka yang terbakar kemarahan dan kekecewaan terhadap sesuatu, bahkan yang paling terkenal karena kesuksesan, kemalangan, perbuatan jahat, atau prestasi istimewa apa pun. kemudian tanyakan pada dirimu sendiri, bagaimana hasilnya? asap dan debu, materi dongeng sederhana yang berusaha menjadi legenda""";
"sedih,""cobalah berdoa dengan cara yang berbeda, dan lihatlah apa yang terjadi: alih-alih meminta 'cara untuk tidur dengannya,' cobalah meminta 'cara untuk berhenti menginginkannya.' alih-alih 'cara untuk menghilangkan dia,' cobalah meminta 'cara untuk tidak merindukan kehancurannya.' alih-alih 'cara untuk tidak kehilangan anakku,' cobalah meminta 'cara untuk kehilangan ketakutan saya akan hal itu.'. pesan marcus aurelius.""";
"netral,""kita hidup hanya sekarang — marcus aurelius — marcus aurelius, meditations""";
"jijik,""marcus aurelius berkata: ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura sebuah pelajaran berharga. — marcus aurelius, meditations""";
"marah,""kata-kata bijak marcus aurelius: seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli. demikian pesan sang filsuf.""";
"jijik,""marcus aurelius berkata: hiduplah dengan bijak: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok — filsuf stoa.. demikian pesan sang filsuf.""";
"senang,""kata-kata bijak marcus aurelius: lewati masa singkat ini dengan harmoni dengan alam, dan datanglah ke tempat peristirahatan terakhirmu dengan anggun, sama seperti zaitun yang matang bisa jatuh, memuji bumi yang memberinya makanan dan bersyukur kepada pohon yang memberinya pertumbuhan""";
"takut,""renungkan: hiduplah dengan bijak: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
kaget,kata marcus aurelius: takut akan perubahan;
"takut,""dalam meditations, marcus aurelius menulis: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa.""";
"netral,""kata-kata bijak marcus aurelius: tidak ada alam yang lebih rendah dari seni, karena seni meniru alam""";
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan sebuah pelajaran berharga.""";
netral,karena dalam kekuasaanmu untuk mundur ke dalam dirimu sendiri kapan saja kamu mau — filsuf stoa.. demikian pesan sang filsuf.;
"jijik,""hiduplah dengan bijak: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan — marcus aurelius, meditations""";
"cape,""kata marcus aurelius: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan — marcus aurelius""";
"marah,""kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli""";
"kaget,""marcus aurelius berkata: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
marah,berapa banyak lebih berat akibat kemarahan dibandingkan penyebabnya — marcus aurelius;
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. itulah nasihat marcus aurelius — marcus aurelius""";
"sedih,""marcus aurelius berkata: kata marcus aurelius: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep""";
kaget,kata marcus aurelius: seperti kata marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam;
"takut,""marcus aurelius berkata: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati — filsuf stoa.""";
"sedih,""jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep""";
"takut,""renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"sedih,""hiduplah dengan bijak: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — marcus aurelius""";
jijik,itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan;
"cape,""penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan — filsuf stoa.""";
"marah,""seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli""";
kaget,marcus aurelius berkata: dapatkah proses penting terjadi tanpa sesuatu yang berubah. pesan marcus aurelius;
"takut,""kata marcus aurelius: marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"takut,""kata-kata bijak marcus aurelius: kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius — filsuf stoa.""";
"senang,""peringatan marcus aurelius: bukan tanda kejantanan untuk menjadi marah. sebaliknya, kelembutan dan kesopanan lebih manusiawi, dan oleh karena itu lebih jantan. semakin seseorang mendekati pikiran yang tenang, semakin dekat dia dengan kekuatan""";
cape,lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat. itulah nasihat marcus aurelius.
"senang,""peringatan marcus aurelius: dimanapun seseorang bisa hidup, disana juga seseorang bisa hidup dengan baik""";
netral,segalanya lainnya entah sudah berlalu atau belum diketahui;
kaget,marcus aurelius berkata: seperti kata marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam;
senang,renungkan: hidup bahagia memerlukan sedikit saja; semuanya ada di dalam dirimu dalam cara berpikirmu
"marah,""setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah — marcus aurelius. demikian pesan sang filsuf.""";
"jijik,""marcus aurelius berkata: ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura""";
"cape,""seperti kata marcus aurelius: terimalah tanpa kesombongan, lepaskan tanpa perjuangan. demikian pesan sang filsuf.""";
"jijik,""marcus aurelius berkata: kata-kata bijak marcus aurelius: ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura""";
"marah,""dalam meditations, marcus aurelius menulis: kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli""";
"jijik,""marcus aurelius berkata: kata marcus aurelius: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh""";
"senang,""jangan bertindak seolah-olah kamu akan hidup sepuluh ribu tahun. kematian menggantung di atasmu. selama kamu hidup, selama itu dalam kekuasaanmu, berbuatlah baik sebuah pelajaran berharga.""";
"cape,""terimalah tanpa kesombongan, lepaskan tanpa perjuangan — filsuf stoa""";
netral,marcus aurelius berkata: kamu memiliki kekuasaan atas pikiranmu - bukan atas kejadian di luar;
cape,lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat
"marah,""setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah — marcus aurelius""";
"takut,""hiduplah dengan bijak: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. itulah nasihat marcus aurelius""";
"sedih,""hiduplah dengan bijak: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati — marcus aurelius""";
"takut,""kata-kata bijak marcus aurelius: renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"netral,""dari ketiganya, dua pertama adalah milikmu selama mereka berada di bawah perhatianmu. pesan marcus aurelius.""";
"senang,""gali dalam dirimu, karena ada sumber kebaikan yang selalu siap mengalir jika kamu terus menggali. itulah nasihat marcus aurelius.""";
kaget,marcus aurelius berkata: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam — filsuf stoa;
"takut,""marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations — filsuf stoa.""";
marah,kata-kata bijak marcus aurelius: balas dendam terbaik adalah menjadi tidak seperti orang yang melakukan kejahatan;
netral,setiap organisme hidup mencapai kesempurnaan ketika mengikuti jalur yang benar untuk sifatnya sendiri — filsuf stoa.;
cape,seperti kata marcus aurelius: lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — marcus aurelius
"netral,""pilihlah untuk tidak terluka, dan kamu tidak akan merasakannya. jangan merasa terluka, dan kamu tidak akan terluka — filsuf stoa.""";
"marah,""marcus aurelius berkata: seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. itulah nasihat marcus aurelius""";
"kaget,""marcus aurelius berkata: marcus aurelius mengingatkan: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati — filsuf stoa.. demikian pesan sang filsuf.""";
kaget,takut akan perubahan. pesan marcus aurelius — marcus aurelius;
netral,jadi apa jika kamu terluka dan tidak bisa naik tanpa bantuan prajurit lain. pesan marcus aurelius.;
"marah,""kata-kata bijak marcus aurelius: hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil""";
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh""";
"cape,""hiduplah dengan bijak: [aku belajar] membaca dengan tekun";" tidak puas dengan pengetahuan yang ringan dan dangkal, dan tidak cepat setuju dengan hal-hal yang umum dibicarakan"""
"senang,""kata marcus aurelius: dimanapun seseorang bisa hidup, disana juga seseorang bisa hidup dengan baik. demikian pesan sang filsuf.""";
"kaget,""marcus aurelius berkata: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius""";
